Date,Symbol,Price,Volume
2010-07-21,MSFT,20.602200314546,73297300.0
2010-07-20,MSFT,20.897454777653,45530700.0
2010-07-19,MSFT,20.692416956051,38181800.0
2010-07-16,MSFT,20.413565518673,65064800.0
2010-07-15,MSFT,20.922059316245,56934700.0
2010-07-14,MSFT,20.864648726197,72808100.0
2010-07-13,MSFT,20.61040182741,61928700.0
2010-07-12,MSFT,20.364356441488,49854200.0
2010-07-09,MSFT,19.9050717211,53806100.0
2010-07-08,MSFT,20.019482825554,50758100.0
2010-07-07,MSFT,19.929676259693,79965300.0
2010-07-06,MSFT,19.536003642217,73592000.0
2010-07-02,MSFT,19.084920434693,62485100.0
2010-07-01,MSFT,18.994703793188,92239400.0
2010-06-30,MSFT,18.871681100227,81050500.0
2010-06-29,MSFT,19.117726486149,119882100.0
2010-06-28,MSFT,19.937877772557,73784800.0
2010-06-25,MSFT,20.120361433782,156256700.0
2010-06-24,MSFT,20.503782160177,85243400.0
2010-06-23,MSFT,20.756388756391,61466200.0
2010-06-22,MSFT,21.135298650711,55985400.0
2010-06-21,MSFT,21.282925882264,54625300.0
2010-06-18,MSFT,21.684800012604,52075600.0
2010-06-17,MSFT,21.627389422555,47995500.0
2010-06-16,MSFT,21.586381858235,48698000.0
2010-06-15,MSFT,21.801671570917,81641500.0
2010-06-14,MSFT,20.909757046949,50972400.0
2010-06-11,MSFT,21.045082009206,68057700.0
2010-06-10,MSFT,20.503782160177,78930900.0
2010-06-09,MSFT,20.331550390032,87794000.0
2010-06-08,MSFT,20.593998801682,87355000.0
2010-06-07,MSFT,20.741626033236,80456200.0
2010-06-04,MSFT,21.151701676439,89832200.0
2010-06-03,MSFT,22.029263552895,67837000.0
2010-06-02,MSFT,21.701203038332,65718800.0
2010-06-01,MSFT,21.23371680508,76152400.0
2010-05-28,MSFT,21.159903189303,67496900.0
2010-05-27,MSFT,21.323933446585,136433600.0
2010-05-26,MSFT,20.511983673042,176684100.0
2010-05-25,MSFT,21.381344036633,98373600.0
2010-05-24,MSFT,21.545374293914,73711700.0
2010-05-21,MSFT,22.012860527167,117596300.0
2010-05-20,MSFT,22.234301374496,87991100.0
2010-05-19,MSFT,23.161072328136,61746700.0
2010-05-18,MSFT,23.454276413027,52690600.0
2010-05-17,MSFT,23.627769885754,46053300.0
2010-05-14,MSFT,23.619605487038,63334000.0
2010-05-13,MSFT,23.872701847251,45188800.0
2010-05-12,MSFT,24.035989821583,47146800.0
2010-05-11,MSFT,23.578783493455,63789400.0
2010-05-10,MSFT,23.627769885754,86653300.0
2010-05-07,MSFT,23.031768779445,173718100.0
2010-05-06,MSFT,23.66042748062,128613000.0
2010-05-05,MSFT,24.370730168962,66833800.0
2010-05-04,MSFT,24.599333333026,82085600.0
2010-05-03,MSFT,25.195334439336,43989500.0
2010-04-30,MSFT,24.929991481047,63214800.0
2010-04-29,MSFT,25.312085340983,52665200.0
2010-04-28,MSFT,25.236156432918,64557900.0
2010-04-27,MSFT,25.183087841261,68730900.0
2010-04-26,MSFT,25.39944440725,63649300.0
2010-04-23,MSFT,25.276978426501,126766600.0
2010-04-22,MSFT,25.628047571314,84847600.0
2010-04-21,MSFT,25.580694058758,55343100.0
2010-04-20,MSFT,25.603554375164,52199500.0
2010-04-19,MSFT,25.341477176362,64970300.0
2010-04-16,MSFT,25.040210863721,88703100.0
2010-04-15,MSFT,25.203498838052,52745400.0
2010-04-14,MSFT,25.162676844469,68941200.0
2010-04-13,MSFT,24.860594091956,41374600.0
2010-04-12,MSFT,24.754456908641,37068800.0
2010-04-09,MSFT,24.770785706074,54752500.0
2010-04-08,MSFT,24.427880959978,63713800.0
2010-04-07,MSFT,23.962510233134,58318800.0
2010-04-06,MSFT,23.938017036984,47366800.0
2010-04-05,MSFT,23.897195043401,34331200.0
2010-04-01,MSFT,23.807386657519,74768100.0
2010-03-31,MSFT,23.911482741155,63760000.0
2010-03-30,MSFT,24.305414979229,34954800.0
2010-03-29,MSFT,24.158455802331,33336000.0
2010-03-26,MSFT,24.215606593347,55595500.0
2010-03-25,MSFT,24.501360548427,73168700.0
2010-03-24,MSFT,24.207442194631,33987700.0
2010-03-23,MSFT,24.395223365112,42026600.0
2010-03-22,MSFT,24.166620201048,37718200.0
2010-03-19,MSFT,24.158455802331,81332100.0
2010-03-18,MSFT,24.174784599764,43845200.0
2010-03-17,MSFT,24.191113397197,50385700.0
2010-03-16,MSFT,23.978839030567,36723500.0
2010-03-15,MSFT,23.913523840834,37512000.0
2010-03-12,MSFT,23.897195043401,31700200.0
2010-03-11,MSFT,23.823715454952,35349700.0
2010-03-10,MSFT,23.652263081904,44891400.0
2010-03-09,MSFT,23.513468303722,50271600.0
2010-03-08,MSFT,23.37467352554,39414500.0
2010-03-05,MSFT,23.339974830995,56001800.0
2010-03-04,MSFT,23.37467352554,42890600.0
2010-03-03,MSFT,23.235878747359,48442100.0
2010-03-02,MSFT,23.235878747359,93123900.0
2010-03-01,MSFT,23.693085075487,43805400.0
2010-02-26,MSFT,23.407331120407,40370600.0
2010-02-25,MSFT,23.350180329391,48735300.0
2010-02-24,MSFT,23.37467352554,43165900.0
2010-02-23,MSFT,23.129741564043,52266200.0
2010-02-22,MSFT,23.456317512706,36707100.0
2010-02-19,MSFT,23.488975107572,44451800.0
2010-02-18,MSFT,23.651446642032,42856500.0
2010-02-17,MSFT,23.342015930674,45882900.0
2010-02-16,MSFT,23.146070361476,51935600.0
2010-02-12,MSFT,22.699078131883,81117200.0
2010-02-11,MSFT,22.853493629379,65993700.0
2010-02-10,MSFT,22.747840920566,48591300.0
2010-02-09,MSFT,22.764095183461,59195800.0
2010-02-08,MSFT,22.528408371493,52820600.0
2010-02-05,MSFT,22.772222314908,80960100.0
2010-02-04,MSFT,22.625933948859,77850000.0
2010-02-03,MSFT,23.267977333184,61397900.0
2010-02-02,MSFT,23.129816098582,54413700.0
2010-02-01,MSFT,23.089180441346,85931100.0
2010-01-29,MSFT,22.902256418062,193888500.0
2010-01-28,MSFT,23.698715299883,117513700.0
2010-01-27,MSFT,24.113199003687,63949500.0
2010-01-26,MSFT,23.975037769086,66639900.0
2010-01-25,MSFT,23.828749403037,63373000.0
2010-01-22,MSFT,23.53617267094,102004600.0
2010-01-21,MSFT,24.38952147289,73086700.0
2010-01-20,MSFT,24.856831531101,54849500.0
2010-01-19,MSFT,25.275378800629,46575700.0
2010-01-15,MSFT,25.080327645898,79913200.0
2010-01-14,MSFT,25.161598960369,63228100.0
2010-01-13,MSFT,24.665843942093,51863500.0
2010-01-12,MSFT,24.438284261573,65912100.0
2010-01-11,MSFT,24.600826890516,68754700.0
2010-01-08,MSFT,24.917785016955,51197400.0
2010-01-07,MSFT,24.748740682854,50559700.0
2010-01-06,MSFT,25.007183462873,58182400.0
2010-01-05,MSFT,25.161598960369,49749600.0
2010-01-04,MSFT,25.153471828922,38409100.0
2018-03-27,GOOG,1005.1,3029471.0
2018-03-26,GOOG,1053.21,2558385.0
2018-03-23,GOOG,1021.57,2113497.0
2018-03-22,GOOG,1049.08,2580374.0
2018-03-21,GOOG,1090.88,1640709.0
2018-03-20,GOOG,1097.71,1783872.0
2018-03-19,GOOG,1099.82,2339506.0
2018-03-16,GOOG,1135.73,2560277.0
2018-03-15,GOOG,1149.58,1392521.0
2018-03-14,GOOG,1149.49,1192615.0
2018-03-13,GOOG,1138.17,1808098.0
2018-03-12,GOOG,1164.5,2076306.0
2018-03-09,GOOG,1160.04,2074952.0
2018-03-08,GOOG,1126.0,1240299.0
2018-03-07,GOOG,1109.64,1292537.0
2018-03-06,GOOG,1095.06,1532783.0
2018-03-05,GOOG,1090.93,1202174.0
2018-03-02,GOOG,1078.92,2271551.0
2018-03-01,GOOG,1069.52,2515910.0
2018-02-28,GOOG,1104.73,1858051.0
2018-02-27,GOOG,1118.29,1741578.0
2018-02-26,GOOG,1143.75,1492380.0
2018-02-23,GOOG,1126.79,1158377.0
2018-02-22,GOOG,1106.63,1306276.0
2018-02-21,GOOG,1111.34,1493162.0
2018-02-20,GOOG,1102.46,1381603.0
2018-02-16,GOOG,1094.8,1664969.0
2018-02-15,GOOG,1089.52,1777694.0
2018-02-14,GOOG,1069.7,1515444.0
2018-02-13,GOOG,1052.1,1209341.0
2018-02-12,GOOG,1051.94,2038875.0
2018-02-09,GOOG,1035.88,3267883.0
2018-02-08,GOOG,1001.0,2720942.0
2018-02-07,GOOG,1048.58,2331374.0
2018-02-06,GOOG,1080.6,3360727.0
2018-02-05,GOOG,1064.35,3336352.0
2018-02-02,GOOG,1111.9,4758496.0
2018-02-01,GOOG,1167.7,1974700.0
2018-01-31,GOOG,1169.94,1486793.0
2018-01-30,GOOG,1163.69,1400132.0
2018-01-29,GOOG,1175.58,1299218.0
2018-01-26,GOOG,1175.84,1825680.0
2018-01-25,GOOG,1170.37,1326436.0
2018-01-24,GOOG,1164.24,1351237.0
2018-01-23,GOOG,1169.97,1199326.0
2018-01-22,GOOG,1155.81,1582504.0
2018-01-19,GOOG,1137.51,1361390.0
2018-01-18,GOOG,1129.79,1148920.0
2018-01-17,GOOG,1131.98,1146089.0
2018-01-16,GOOG,1121.76,1539230.0
2018-01-12,GOOG,1122.26,1701377.0
2018-01-11,GOOG,1105.52,962696.0
2018-01-10,GOOG,1102.61,1038917.0
2018-01-09,GOOG,1106.26,897400.0
2018-01-08,GOOG,1106.94,1003098.0
2018-01-05,GOOG,1102.23,1210974.0
2018-01-04,GOOG,1086.4,990510.0
2018-01-03,GOOG,1082.48,1416093.0
2018-01-02,GOOG,1065.0,1223114.0
2017-12-29,GOOG,1046.4,867943.0
2017-12-28,GOOG,1048.14,829623.0
2017-12-27,GOOG,1049.37,1214775.0
2017-12-26,GOOG,1056.74,756324.0
2017-12-22,GOOG,1060.12,734566.0
2017-12-21,GOOG,1063.63,974594.0
2017-12-20,GOOG,1064.95,1266115.0
2017-12-19,GOOG,1070.68,1254615.0
2017-12-18,GOOG,1077.14,1531522.0
2017-12-15,GOOG,1064.19,3142760.0
2017-12-14,GOOG,1049.15,1545616.0
2017-12-13,GOOG,1040.61,1207286.0
2017-12-12,GOOG,1040.48,1269883.0
2017-12-11,GOOG,1041.1,1119052.0
2017-12-08,GOOG,1037.05,1277894.0
2017-12-07,GOOG,1030.93,1387107.0
2017-12-06,GOOG,1018.38,1254837.0
2017-12-05,GOOG,1005.15,2023376.0
2017-12-04,GOOG,998.68,1891408.0
2017-12-01,GOOG,1010.17,1895786.0
2017-11-30,GOOG,1021.41,1684292.0
2017-11-29,GOOG,1021.66,2414465.0
2017-11-28,GOOG,1047.41,1341000.0
2017-11-27,GOOG,1054.21,1284354.0
2017-11-24,GOOG,1040.61,536958.0
2017-11-22,GOOG,1035.96,716661.0
2017-11-21,GOOG,1034.49,1083715.0
2017-11-20,GOOG,1018.38,894844.0
2017-11-17,GOOG,1019.09,1350144.0
2017-11-16,GOOG,1032.5,1117578.0
2017-11-15,GOOG,1020.91,859951.0
2017-11-14,GOOG,1026.0,947273.0
2017-11-13,GOOG,1025.75,878969.0
2017-11-10,GOOG,1028.07,719227.0
2017-11-09,GOOG,1031.26,1236903.0
2017-11-07,GOOG,1033.33,1089887.0
2017-11-06,GOOG,1025.9,1119131.0
2017-11-03,GOOG,1032.48,1058037.0
2017-11-02,GOOG,1025.58,1008190.0
2017-11-01,GOOG,1025.5,1360900.0
2017-10-31,GOOG,1016.64,1324961.0
2017-10-30,GOOG,1017.11,2074619.0
2017-10-27,GOOG,1019.27,5125791.0
2017-10-26,GOOG,972.56,1660850.0
2017-10-25,GOOG,973.33,1162606.0
2017-10-24,GOOG,970.54,1155231.0
2017-10-23,GOOG,968.45,1431886.0
2017-10-20,GOOG,988.2,1120038.0
2017-10-19,GOOG,984.45,1282755.0
2017-10-18,GOOG,992.81,1022521.0
2017-10-17,GOOG,992.18,1266399.0
2017-10-16,GOOG,992.0,900751.0
2017-10-13,GOOG,989.68,1143907.0
2017-10-12,GOOG,987.83,1259082.0
2017-10-11,GOOG,989.25,1663731.0
2017-10-10,GOOG,972.6,956419.0
2017-10-09,GOOG,977.0,886700.0
2017-10-06,GOOG,978.89,1142699.0
2017-10-05,GOOG,969.96,1202101.0
2017-10-04,GOOG,951.68,881380.0
2017-10-03,GOOG,957.79,881562.0
2017-10-02,GOOG,953.27,1222026.0
2017-09-29,GOOG,959.11,1533133.0
2017-09-28,GOOG,949.5,959648.0
2017-09-27,GOOG,944.49,2202959.0
2017-09-26,GOOG,924.86,1652848.0
2017-09-25,GOOG,920.97,1822881.0
2017-09-22,GOOG,928.53,1038551.0
2017-09-21,GOOG,932.45,1207656.0
2017-09-20,GOOG,931.58,1518166.0
2017-09-19,GOOG,921.81,902415.0
2017-09-18,GOOG,915.0,1263456.0
2017-09-15,GOOG,920.29,2475031.0
2017-09-14,GOOG,925.11,1389012.0
2017-09-13,GOOG,935.09,1066051.0
2017-09-12,GOOG,932.07,1120449.0
2017-09-11,GOOG,929.08,1247138.0
2017-09-08,GOOG,926.5,993832.0
2017-09-07,GOOG,935.95,1200257.0
2017-09-06,GOOG,927.81,1468808.0
2017-09-05,GOOG,928.45,1202163.0
2017-09-01,GOOG,937.34,913404.0
2017-08-31,GOOG,939.33,1553301.0
2017-08-30,GOOG,929.57,1282093.0
2017-08-29,GOOG,921.29,1180160.0
2017-08-28,GOOG,913.81,1072467.0
2017-08-25,GOOG,915.89,1040693.0
2017-08-24,GOOG,921.28,1218875.0
2017-08-23,GOOG,927.0,1077809.0
2017-08-22,GOOG,924.69,1145571.0
2017-08-21,GOOG,906.66,932903.0
2017-08-18,GOOG,910.67,1333572.0
2017-08-17,GOOG,910.98,1218963.0
2017-08-16,GOOG,926.96,988604.0
2017-08-15,GOOG,922.22,873070.0
2017-08-14,GOOG,922.67,1047828.0
2017-08-11,GOOG,914.39,1190458.0
2017-08-10,GOOG,907.24,1722296.0
2017-08-09,GOOG,922.9,1169431.0
2017-08-08,GOOG,926.79,1039394.0
2017-08-07,GOOG,929.36,1012296.0
2017-08-04,GOOG,927.96,1019159.0
2017-08-03,GOOG,923.65,1179126.0
2017-08-02,GOOG,930.39,1816343.0
2017-08-01,GOOG,930.83,1211553.0
2017-07-31,GOOG,930.5,1952716.0
2017-07-28,GOOG,941.53,1775076.0
2017-07-27,GOOG,934.09,3095263.0
2017-07-26,GOOG,947.8,2056013.0
2017-07-25,GOOG,950.7,4626086.0
2017-07-24,GOOG,980.34,2634669.0
2017-07-21,GOOG,972.92,1665103.0
2017-07-20,GOOG,968.15,1577103.0
2017-07-19,GOOG,970.89,1212814.0
2017-07-18,GOOG,965.4,1131130.0
2017-07-17,GOOG,953.42,1141026.0
2017-07-14,GOOG,955.99,1017632.0
2017-07-13,GOOG,947.16,1291782.0
2017-07-12,GOOG,943.83,1505982.0
2017-07-11,GOOG,930.09,1093281.0
2017-07-10,GOOG,928.8,1189085.0
2017-07-07,GOOG,918.59,1588034.0
2017-07-06,GOOG,906.69,1409533.0
2017-07-05,GOOG,911.94,1743497.0
2017-07-03,GOOG,898.7,1710189.0
2017-06-30,GOOG,908.73,2035931.0
2017-06-29,GOOG,917.79,3248393.0
2017-06-28,GOOG,940.49,2712222.0
2017-06-27,GOOG,927.33,2553771.0
2017-06-26,GOOG,952.27,1581031.0
2017-06-23,GOOG,965.59,1394008.0
2017-06-22,GOOG,957.09,940373.0
2017-06-21,GOOG,959.45,1192342.0
2017-06-20,GOOG,950.63,1111840.0
2017-06-19,GOOG,957.37,1494191.0
2017-06-16,GOOG,939.78,2921393.0
2017-06-15,GOOG,942.31,2055953.0
2017-06-14,GOOG,950.76,1477033.0
2017-06-13,GOOG,953.4,1995350.0
2017-06-12,GOOG,942.9,3731589.0
2017-06-09,GOOG,949.83,3270248.0
2017-06-08,GOOG,983.41,1451232.0
2017-06-07,GOOG,981.08,1429834.0
2017-06-06,GOOG,976.57,1796904.0
2017-06-05,GOOG,983.68,1221971.0
2017-06-02,GOOG,975.6,1717212.0
2017-06-01,GOOG,966.95,1403200.0
2017-05-31,GOOG,964.86,2426589.0
2017-05-30,GOOG,975.88,1455686.0
2017-05-26,GOOG,971.47,1246186.0
2017-05-25,GOOG,969.54,1645873.0
2017-05-24,GOOG,954.96,990248.0
2017-05-23,GOOG,948.82,1259285.0
2017-05-22,GOOG,941.86,1092176.0
2017-05-19,GOOG,934.01,1382221.0
2017-05-18,GOOG,930.24,1586465.0
2017-05-17,GOOG,919.62,2323389.0
2017-05-16,GOOG,943.0,956692.0
2017-05-15,GOOG,937.08,1094283.0
2017-05-12,GOOG,932.22,1038409.0
2017-05-11,GOOG,930.6,830838.0
2017-05-10,GOOG,928.78,1170055.0
2017-05-09,GOOG,932.17,1575628.0
2017-05-08,GOOG,934.3,1319052.0
2017-05-05,GOOG,927.13,1904731.0
2017-05-04,GOOG,931.66,1405844.0
2017-05-03,GOOG,927.04,1477329.0
2017-05-02,GOOG,916.44,1520766.0
2017-05-01,GOOG,912.57,2100457.0
2017-04-28,GOOG,905.96,3160585.0
2017-04-27,GOOG,874.25,1734197.0
2017-04-26,GOOG,871.624,1188464.0
2017-04-25,GOOG,872.3,1654161.0
2017-04-24,GOOG,862.76,1371581.0
2017-04-21,GOOG,843.19,1323583.0
2017-04-20,GOOG,841.65,959031.0
2017-04-19,GOOG,838.21,954330.0
2017-04-18,GOOG,836.82,836722.0
2017-04-17,GOOG,837.17,895015.0
2017-04-13,GOOG,823.56,1122362.0
2017-04-12,GOOG,824.32,900480.0
2017-04-11,GOOG,823.35,1079732.0
2017-04-10,GOOG,824.73,978905.0
2017-04-07,GOOG,824.67,1056692.0
2017-04-06,GOOG,827.88,1254433.0
2017-04-05,GOOG,831.41,1555328.0
2017-04-04,GOOG,834.57,1045363.0
2017-04-03,GOOG,838.55,1671503.0
2017-03-31,GOOG,829.56,1401893.0
2017-03-30,GOOG,831.5,1055339.0
2017-03-29,GOOG,831.41,1786321.0
2017-03-28,GOOG,820.92,1620542.0
2017-03-27,GOOG,819.51,1894990.0
2017-03-24,GOOG,814.43,1981006.0
2017-03-23,GOOG,817.58,3487056.0
2017-03-22,GOOG,829.59,1401465.0
2017-03-21,GOOG,830.46,2463484.0
2017-03-20,GOOG,848.4,1231521.0
2017-03-17,GOOG,852.12,1716471.0
2017-03-16,GOOG,848.78,977560.0
2017-03-15,GOOG,847.2,1381474.0
2017-03-14,GOOG,845.62,780198.0
2017-03-13,GOOG,845.54,1223647.0
2017-03-10,GOOG,843.25,1704024.0
2017-03-09,GOOG,838.68,1261517.0
2017-03-08,GOOG,835.37,989773.0
2017-03-07,GOOG,831.91,1037630.0
2017-03-06,GOOG,827.78,1109037.0
2017-03-03,GOOG,829.08,896378.0
2017-03-02,GOOG,830.63,942476.0
2017-03-01,GOOG,835.24,1496540.0
2017-02-28,GOOG,823.21,2260769.0
2017-02-27,GOOG,829.28,1101466.0
2017-02-24,GOOG,828.64,1392202.0
2017-02-23,GOOG,831.33,1472771.0
2017-02-22,GOOG,830.76,987248.0
2017-02-21,GOOG,831.66,1262337.0
2017-02-17,GOOG,828.07,1611039.0
2017-02-16,GOOG,824.16,1287626.0
2017-02-15,GOOG,818.98,1313617.0
2017-02-14,GOOG,820.45,1054732.0
2017-02-13,GOOG,819.24,1213324.0
2017-02-10,GOOG,813.67,1134976.0
2017-02-09,GOOG,809.56,990391.0
2017-02-08,GOOG,808.38,1155990.0
2017-02-07,GOOG,806.97,1241221.0
2017-02-06,GOOG,801.34,1184483.0
2017-02-03,GOOG,801.49,1463448.0
2017-02-02,GOOG,798.53,1532138.0
2017-02-01,GOOG,795.695,2029744.0
2017-01-31,GOOG,796.79,2160556.0
2017-01-30,GOOG,802.32,3246573.0
2017-01-27,GOOG,823.31,2965771.0
2017-01-26,GOOG,832.15,2973891.0
2017-01-25,GOOG,835.67,1627304.0
2017-01-24,GOOG,823.87,1474010.0
2017-01-23,GOOG,819.31,1963628.0
2017-01-20,GOOG,805.02,1670045.0
2017-01-19,GOOG,802.175,919325.0
2017-01-18,GOOG,806.07,1294407.0
2017-01-17,GOOG,804.61,1362115.0
2017-01-13,GOOG,807.88,1099215.0
2017-01-12,GOOG,806.36,1353057.0
2017-01-11,GOOG,807.91,1065936.0
2017-01-10,GOOG,804.79,1176780.0
2017-01-09,GOOG,806.65,1274645.0
2017-01-06,GOOG,806.15,1640170.0
2017-01-05,GOOG,794.02,1335167.0
2017-01-04,GOOG,786.9,1072958.0
2017-01-03,GOOG,786.14,1657268.0
2016-12-30,GOOG,771.82,1769950.0
2016-12-29,GOOG,782.79,744272.0
2016-12-28,GOOG,785.05,1153824.0
2016-12-27,GOOG,791.55,789321.0
2016-12-23,GOOG,789.91,623944.0
2016-12-22,GOOG,791.26,972169.0
2016-12-21,GOOG,794.56,1211346.0
2016-12-20,GOOG,796.42,951014.0
2016-12-19,GOOG,794.2,1232087.0
2016-12-16,GOOG,790.8,2443796.0
2016-12-15,GOOG,797.85,1626499.0
2016-12-14,GOOG,797.07,1704150.0
2016-12-13,GOOG,796.1,2145209.0
2016-12-12,GOOG,789.27,2104117.0
2016-12-09,GOOG,789.29,1821914.0
2016-12-08,GOOG,776.42,1488059.0
2016-12-07,GOOG,771.19,1760966.0
2016-12-06,GOOG,759.11,1690689.0
2016-12-05,GOOG,762.52,1394223.0
2016-12-02,GOOG,750.5,1452484.0
2016-12-01,GOOG,747.92,3017947.0
2016-11-30,GOOG,758.04,2392890.0
2016-11-29,GOOG,770.84,1616618.0
2016-11-28,GOOG,768.24,2188151.0
2016-11-25,GOOG,761.68,587421.0
2016-11-23,GOOG,760.99,1478417.0
2016-11-22,GOOG,768.27,1593108.0
2016-11-21,GOOG,769.2,1330639.0
2016-11-18,GOOG,760.54,1547145.0
2016-11-17,GOOG,771.23,1304048.0
2016-11-16,GOOG,764.48,1472594.0
2016-11-15,GOOG,758.49,2384001.0
2016-11-14,GOOG,736.08,3654385.0
2016-11-11,GOOG,754.02,2431815.0
2016-11-10,GOOG,762.56,4745183.0
2016-11-09,GOOG,785.31,2607121.0
2016-11-08,GOOG,790.51,1366873.0
2016-11-07,GOOG,782.52,1585070.0
2016-11-04,GOOG,762.02,2134812.0
2016-11-03,GOOG,762.13,1943175.0
2016-11-02,GOOG,768.7,1918414.0
2016-11-01,GOOG,783.61,2406356.0
2016-10-31,GOOG,784.54,2427284.0
2016-10-28,GOOG,795.37,4269902.0
2016-10-27,GOOG,795.35,2749221.0
2016-10-26,GOOG,799.07,1647733.0
2016-10-25,GOOG,807.67,1576404.0
2016-10-24,GOOG,813.11,1697514.0
2016-10-21,GOOG,799.37,1266181.0
2016-10-20,GOOG,796.97,1757528.0
2016-10-19,GOOG,801.56,1766798.0
2016-10-18,GOOG,795.26,2056903.0
2016-10-17,GOOG,779.96,1092973.0
2016-10-14,GOOG,778.53,852487.0
2016-10-13,GOOG,778.19,1365277.0
2016-10-12,GOOG,786.14,937435.0
2016-10-11,GOOG,783.07,1372461.0
2016-10-10,GOOG,785.94,1174923.0
2016-10-07,GOOG,775.08,933158.0
2016-10-06,GOOG,776.86,1070692.0
2016-10-05,GOOG,776.47,1461151.0
2016-10-04,GOOG,776.43,1201350.0
2016-10-03,GOOG,772.56,1278821.0
2016-09-30,GOOG,777.29,1585333.0
2016-09-29,GOOG,775.01,1314746.0
2016-09-28,GOOG,781.56,1109834.0
2016-09-27,GOOG,783.01,1153247.0
2016-09-26,GOOG,774.21,1533206.0
2016-09-23,GOOG,786.9,1411937.0
2016-09-22,GOOG,787.21,1486223.0
2016-09-21,GOOG,776.22,1167810.0
2016-09-20,GOOG,771.41,978631.0
2016-09-19,GOOG,765.7,1172824.0
2016-09-16,GOOG,768.88,2049338.0
2016-09-15,GOOG,771.76,1346751.0
2016-09-14,GOOG,762.49,1094490.0
2016-09-13,GOOG,759.69,1395046.0
2016-09-12,GOOG,769.02,1310986.0
2016-09-09,GOOG,759.66,1885496.0
2016-09-08,GOOG,775.32,1270264.0
2016-09-07,GOOG,780.35,894021.0
2016-09-06,GOOG,780.08,1442822.0
2016-09-02,GOOG,771.46,1072658.0
2016-09-01,GOOG,768.78,925131.0
2016-08-31,GOOG,767.05,1248556.0
2016-08-30,GOOG,769.09,1130029.0
2016-08-29,GOOG,772.15,847565.0
2016-08-26,GOOG,769.54,1166681.0
2016-08-25,GOOG,769.41,926883.0
2016-08-24,GOOG,769.64,1071999.0
2016-08-23,GOOG,772.08,928232.0
2016-08-22,GOOG,772.15,951362.0
2016-08-19,GOOG,775.42,861546.0
2016-08-18,GOOG,777.5,719429.0
2016-08-17,GOOG,779.91,924226.0
2016-08-16,GOOG,777.14,1028047.0
2016-08-15,GOOG,782.44,938186.0
2016-08-12,GOOG,783.22,740498.0
2016-08-11,GOOG,784.85,975113.0
2016-08-10,GOOG,784.68,786363.0
2016-08-09,GOOG,784.26,1318894.0
2016-08-08,GOOG,781.76,1107857.0
2016-08-05,GOOG,782.22,1801205.0
2016-08-04,GOOG,771.61,1140254.0
2016-08-03,GOOG,773.18,1287421.0
2016-08-02,GOOG,771.07,1784525.0
2016-08-01,GOOG,772.88,2700470.0
2016-07-29,GOOG,768.79,3841482.0
2016-07-28,GOOG,745.91,3530169.0
2016-07-27,GOOG,741.77,1512517.0
2016-07-26,GOOG,738.42,1186738.0
2016-07-25,GOOG,739.77,1032432.0
2016-07-22,GOOG,742.74,1259823.0
2016-07-21,GOOG,738.63,1026306.0
2016-07-20,GOOG,741.19,1289671.0
2016-07-19,GOOG,736.96,1227486.0
2016-07-18,GOOG,733.78,1295476.0
2016-07-15,GOOG,719.85,1279339.0
2016-07-14,GOOG,720.95,950193.0
2016-07-13,GOOG,716.98,935876.0
2016-07-12,GOOG,720.64,1336921.0
2016-07-11,GOOG,715.09,1111762.0
2016-07-08,GOOG,705.63,1575166.0
2016-07-07,GOOG,695.36,1304200.0
2016-07-06,GOOG,697.77,1411925.0
2016-07-05,GOOG,694.49,1462616.0
2016-07-01,GOOG,699.21,1344710.0
2016-06-30,GOOG,692.1,1597714.0
2016-06-29,GOOG,684.11,1932561.0
2016-06-28,GOOG,680.04,2173762.0
2016-06-27,GOOG,668.26,2641085.0
2016-06-24,GOOG,675.22,4449022.0
2016-06-23,GOOG,701.87,2171415.0
2016-06-22,GOOG,697.46,1184318.0
2016-06-21,GOOG,695.94,1465634.0
2016-06-20,GOOG,693.71,2082538.0
2016-06-17,GOOG,691.72,3402357.0
2016-06-16,GOOG,710.36,1982471.0
2016-06-15,GOOG,718.92,1214517.0
2016-06-14,GOOG,718.27,1306065.0
2016-06-13,GOOG,718.36,1258930.0
2016-06-10,GOOG,719.41,1216443.0
2016-06-09,GOOG,728.58,988914.0
2016-06-08,GOOG,728.28,1583701.0
2016-06-07,GOOG,716.65,1336754.0
2016-06-06,GOOG,716.55,1566059.0
2016-06-03,GOOG,722.34,1226253.0
2016-06-02,GOOG,730.4,1341807.0
2016-06-01,GOOG,734.15,1253593.0
2016-05-31,GOOG,735.72,2129545.0
2016-05-27,GOOG,732.66,1974962.0
2016-05-26,GOOG,724.12,1576286.0
2016-05-25,GOOG,725.27,1632564.0
2016-05-24,GOOG,720.09,1929467.0
2016-05-23,GOOG,704.24,1330692.0
2016-05-20,GOOG,709.74,1828387.0
2016-05-19,GOOG,700.32,1670234.0
2016-05-18,GOOG,706.63,1766836.0
2016-05-17,GOOG,706.23,2001225.0
2016-05-16,GOOG,716.49,1317069.0
2016-05-13,GOOG,710.83,1314499.0
2016-05-12,GOOG,713.31,1361332.0
2016-05-11,GOOG,715.29,1692063.0
2016-05-10,GOOG,723.18,1569591.0
2016-05-09,GOOG,712.9,1510289.0
2016-05-06,GOOG,711.12,1829291.0
2016-05-05,GOOG,701.43,1683507.0
2016-05-04,GOOG,695.7,1693525.0
